Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,is_Provider,Provider
4030 Vtp 17North America0,DVB-S28PSK150003/4,102.0,In Demand PPV 2,,MPEG-4/HD,210.0,200 Eng,PowerVu,,4030 V,tp 17,0,PowerVu,,In Demand PPV 2,https://www.lyngsat.com/tvchannels/us/In-Demand-PPV-2.html,False,In Demand
4030 Vtp 17North America0,DVB-S28PSK150003/4,301.0,In Demand 1,,MPEG-2/SD,310.0,300 Eng,PowerVu,,4030 V,tp 17,0,PowerVu,,In Demand 1,https://www.lyngsat.com/tvchannels/us/In-Demand-1.html,False,In Demand
4030 Vtp 17North America0,DVB-S28PSK150003/4,302.0,In Demand 2,,MPEG-2/SD,410.0,400 Eng,PowerVu,,4030 V,tp 17,0,PowerVu,,In Demand 2,https://www.lyngsat.com/tvchannels/us/In-Demand-2.html,False,In Demand
4030 Vtp 17North America0,DVB-S28PSK150003/4,303.0,In Demand 3,,MPEG-2/SD,510.0,500 Eng,PowerVu,,4030 V,tp 17,0,PowerVu,,In Demand 3,https://www.lyngsat.com/tvchannels/us/In-Demand-3.html,False,In Demand
4030 Vtp 17North America0,DVB-S28PSK150003/4,304.0,In Demand en Español,,MPEG-2/SD,610.0,600 Spa,PowerVu,,4030 V,tp 17,0,PowerVu,,In Demand en Español,https://www.lyngsat.com/tvchannels/us/In-Demand-en-Espanol.html,False,In Demand
4030 Vtp 17North America0,DVB-S28PSK150003/4,305.0,Hot Choice,,MPEG-2/SD,710.0,700 Eng,PowerVu,,4030 V,tp 17,0,PowerVu,,Hot Choice,https://www.lyngsat.com/tvchannels/us/Hot-Choice.html,False,In Demand
4030 Vtp 17North America0,DVB-S28PSK150003/4,407.0,In Demand 7,,MPEG-2/SD,351.0,352 Eng,PowerVu,,4030 V,tp 17,0,PowerVu,,In Demand 7,https://www.lyngsat.com/tvchannels/us/In-Demand-7.html,False,In Demand
4050 Htp 18North America0,DVB-S28PSK150005/6,1.0,Canal Sur (USA),,MPEG-4/HD,101.0,102 Spa,Compunicate,,4050 H,tp 18,0,Compunicate,,Canal Sur (USA),https://www.lyngsat.com/tvchannels/us/Canal-Sur.html,False,In Demand
4050 Htp 18North America0,DVB-S28PSK150005/6,3.0,The Africa Channel,,MPEG-4/HD,121.0,122 Eng,Compunicate,,4050 H,tp 18,0,Compunicate,,The Africa Channel,https://www.lyngsat.com/tvchannels/us/The-Africa-Channel.html,False,In Demand
4050 Htp 18North America0,DVB-S28PSK150005/6,4.0,God TV US,,MPEG-4/HD,131.0,132 Eng,,,4050 H,tp 18,0,,,God TV US,https://www.lyngsat.com/tvchannels/uk/God-TV-US.html,False,In Demand
4050 Htp 18North America0,DVB-S28PSK150005/6,4.0,God TV US,,MPEG-4/HD,131.0,132 Eng,,,4050 H,tp 18,0,,,God TV US,https://www.lyngsat.com/tvchannels/uk/God-TV-US.html,False,In Demand
4050 Htp 18North America0,DVB-S28PSK150005/6,7.0,Shop LC,,MPEG-4/HD,161.0,162 Eng,,,4050 H,tp 18,0,,,Shop LC,https://www.lyngsat.com/tvchannels/us/Shop-LC.html,False,In Demand
4050 Htp 18North America0,DVB-S28PSK150005/6,7.0,Shop LC,,MPEG-4/HD,161.0,162 Eng,,,4050 H,tp 18,0,,,Shop LC,https://www.lyngsat.com/tvchannels/us/Shop-LC.html,False,In Demand
4050 Htp 18North America0,DVB-S28PSK150005/6,9.0,Living Faith TV,,MPEG-2/SD,181.0,182 Spa,,,4050 H,tp 18,0,,,Living Faith TV,https://www.lyngsat.com/tvchannels/us/Living-Faith-TV.html,False,In Demand
4050 Htp 18North America0,DVB-S28PSK150005/6,9.0,Living Faith TV,,MPEG-2/SD,181.0,182 Spa,,,4050 H,tp 18,0,,,Living Faith TV,https://www.lyngsat.com/tvchannels/us/Living-Faith-TV.html,False,In Demand
4050 Htp 18North America0,DVB-S28PSK150005/6,10.0,Telefe Internacional,,MPEG-4/HD,191.0,192 Spa,,,4050 H,tp 18,0,,,Telefe Internacional,https://www.lyngsat.com/tvchannels/ar/Telefe-Internacional.html,False,In Demand
4050 Htp 18North America0,DVB-S28PSK150005/6,11.0,Venevisión,,MPEG-4/HD,201.0,202 Spa,,,4050 H,tp 18,0,,,Venevisión,https://www.lyngsat.com/tvchannels/ve/Venevision.html,False,In Demand
4050 Htp 18North America0,DVB-S28PSK150005/6,14.0,Z Living USA,,MPEG-4/HD,232.0,233 Eng,,,4050 H,tp 18,0,,,Z Living USA,https://www.lyngsat.com/tvchannels/in/Z-Living-USA.html,False,In Demand
4100 Htp 20North America0,DVB-S28PSK300005/6,100.0,Cleo TV,,MPEG-4/HD,101.0,101 Eng,PowerVu,,4100 H,tp 20,0,PowerVu,,Cleo TV,https://www.lyngsat.com/tvchannels/us/Cleo-TV.html,False,In Demand
4100 Htp 20North America0,DVB-S28PSK300005/6,100.0,Cleo TV,,MPEG-4/HD,101.0,101 Eng,PowerVu,,4100 H,tp 20,0,PowerVu,,Cleo TV,https://www.lyngsat.com/tvchannels/us/Cleo-TV.html,False,In Demand
4100 Htp 20North America0,DVB-S28PSK300005/6,200.0,Cleo TV,,MPEG-4/SD,200.0,201 Eng,PowerVu,,4100 H,tp 20,0,PowerVu,,Cleo TV,https://www.lyngsat.com/tvchannels/us/Cleo-TV.html,False,In Demand
4100 Htp 20North America0,DVB-S28PSK300005/6,200.0,Cleo TV,,MPEG-4/SD,200.0,201 Eng,PowerVu,,4100 H,tp 20,0,PowerVu,,Cleo TV,https://www.lyngsat.com/tvchannels/us/Cleo-TV.html,False,In Demand
4100 Htp 20North America0,DVB-S28PSK300005/6,300.0,Playboy TV USA,,MPEG-4/HD,300.0,301 Eng,PowerVu,,4100 H,tp 20,0,PowerVu,,Playboy TV USA,https://www.lyngsat.com/tvchannels/us/Playboy-TV-USA.html,False,In Demand
4100 Htp 20North America0,DVB-S28PSK300005/6,400.0,Playboy TV en Español,,MPEG-4/HD,400.0,401 Spa,PowerVu,,4100 H,tp 20,0,PowerVu,,Playboy TV en Español,https://www.lyngsat.com/tvchannels/us/Playboy-TV-en-Espanol.html,False,In Demand
4100 Htp 20North America0,DVB-S28PSK300005/6,500.0,This TV,,MPEG-4/SD,500.0,501 Eng,PowerVu,,4100 H,tp 20,0,PowerVu,,This TV,https://www.lyngsat.com/tvchannels/us/This-TV.html,False,In Demand
4100 Htp 20North America0,DVB-S28PSK300005/6,600.0,Cine Sony,,MPEG-4/HD,600.0,601 Spa,PowerVu,,4100 H,tp 20,0,PowerVu,,Cine Sony,https://www.lyngsat.com/tvchannels/us/Cine-Sony.html,False,In Demand
4100 Htp 20North America0,DVB-S28PSK300005/6,700.0,Sony Movies USA,,MPEG-4/HD,700.0,701 Eng,PowerVu,,4100 H,tp 20,0,PowerVu,,Sony Movies USA,https://www.lyngsat.com/tvchannels/us/Sony-Movies-USA.html,False,In Demand
4100 Htp 20North America0,DVB-S28PSK300005/6,800.0,Ovation (USA),,MPEG-4/HD,800.0,801 Eng,PowerVu,,4100 H,tp 20,0,PowerVu,,Ovation (USA),https://www.lyngsat.com/tvchannels/us/Ovation.html,False,In Demand
4180 Htp 24North America0,DVB-S28PSK300005/6,,ION Media Networks,,,,9.4,,ML240302,4180 H,tp 24,0,,https://www.lyngsat.com/providers/us/ION-Media-Networks.html,,,True,ION Media Networks
4180 Htp 24North America0,DVB-S28PSK300005/6,10.0,Grit,,MPEG-4/HD,1000.0,1001 Eng,,new,4180 H,tp 24,0,,,Grit,https://www.lyngsat.com/tvchannels/us/Grit.html,False,ION Media Networks
4180 Htp 24North America0,DVB-S28PSK300005/6,10.0,Grit,,MPEG-4/HD,1000.0,1001 Eng,,new,4180 H,tp 24,0,,,Grit,https://www.lyngsat.com/tvchannels/us/Grit.html,False,ION Media Networks
4180 Htp 24North America0,DVB-S28PSK300005/6,201.0,Grit,,MPEG-2/SD,612.0,613 Eng,,,4180 H,tp 24,0,,,Grit,https://www.lyngsat.com/tvchannels/us/Grit.html,False,ION Media Networks
4180 Htp 24North America0,DVB-S28PSK300005/6,201.0,Grit,,MPEG-2/SD,612.0,613 Eng,,,4180 H,tp 24,0,,,Grit,https://www.lyngsat.com/tvchannels/us/Grit.html,False,ION Media Networks
4180 Htp 24North America0,DVB-S28PSK300005/6,11.0,Court TV,,MPEG-4/HD,1100.0,1101 Eng,,new,4180 H,tp 24,0,,,Court TV,https://www.lyngsat.com/tvchannels/us/Court-TV.html,False,ION Media Networks
4180 Htp 24North America0,DVB-S28PSK300005/6,11.0,Court TV,,MPEG-4/HD,1100.0,1101 Eng,,new,4180 H,tp 24,0,,,Court TV,https://www.lyngsat.com/tvchannels/us/Court-TV.html,False,ION Media Networks
4180 Htp 24North America0,DVB-S28PSK300005/6,11.0,Court TV,,MPEG-4/HD,1100.0,1101 Eng,,new,4180 H,tp 24,0,,,Court TV,https://www.lyngsat.com/tvchannels/us/Court-TV.html,False,ION Media Networks
4180 Htp 24North America0,DVB-S28PSK300005/6,11.0,Court TV,,MPEG-4/HD,1100.0,1101 Eng,,new,4180 H,tp 24,0,,,Court TV,https://www.lyngsat.com/tvchannels/us/Court-TV.html,False,ION Media Networks
4180 Htp 24North America0,DVB-S28PSK300005/6,203.0,Court TV,,MPEG-2/SD,622.0,623 Eng,,,4180 H,tp 24,0,,,Court TV,https://www.lyngsat.com/tvchannels/us/Court-TV.html,False,ION Media Networks
4180 Htp 24North America0,DVB-S28PSK300005/6,203.0,Court TV,,MPEG-2/SD,622.0,623 Eng,,,4180 H,tp 24,0,,,Court TV,https://www.lyngsat.com/tvchannels/us/Court-TV.html,False,ION Media Networks
4180 Htp 24North America0,DVB-S28PSK300005/6,203.0,Court TV,,MPEG-2/SD,622.0,623 Eng,,,4180 H,tp 24,0,,,Court TV,https://www.lyngsat.com/tvchannels/us/Court-TV.html,False,ION Media Networks
4180 Htp 24North America0,DVB-S28PSK300005/6,203.0,Court TV,,MPEG-2/SD,622.0,623 Eng,,,4180 H,tp 24,0,,,Court TV,https://www.lyngsat.com/tvchannels/us/Court-TV.html,False,ION Media Networks
4180 Htp 24North America0,DVB-S28PSK300005/6,17.0,ION TV West,,MPEG-4/HD,1700.0,1701 Eng,,new,4180 H,tp 24,0,,,ION TV West,https://www.lyngsat.com/tvchannels/us/ION-TV-West.html,False,ION Media Networks
4180 Htp 24North America0,DVB-S28PSK300005/6,18.0,ION TV East,,MPEG-4/HD,1800.0,1801 Eng,,new,4180 H,tp 24,0,,,ION TV East,https://www.lyngsat.com/tvchannels/us/ION-TV-East.html,False,ION Media Networks
4180 Htp 24North America0,DVB-S28PSK300005/6,27.0,Laff,,MPEG-2/SD,2701.0,2702 Eng,,new,4180 H,tp 24,0,,,Laff,https://www.lyngsat.com/tvchannels/us/Laff.html,False,ION Media Networks
4180 Htp 24North America0,DVB-S28PSK300005/6,29.0,Bounce,,MPEG-4/HD,2900.0,2901 Eng,,new,4180 H,tp 24,0,,,Bounce,https://www.lyngsat.com/tvchannels/us/Bounce.html,False,ION Media Networks
4180 Htp 24North America0,DVB-S28PSK300005/6,29.0,Bounce,,MPEG-4/HD,2900.0,2901 Eng,,new,4180 H,tp 24,0,,,Bounce,https://www.lyngsat.com/tvchannels/us/Bounce.html,False,ION Media Networks
4180 Htp 24North America0,DVB-S28PSK300005/6,205.0,Bounce,,MPEG-2/SD,632.0,633 Eng,,,4180 H,tp 24,0,,,Bounce,https://www.lyngsat.com/tvchannels/us/Bounce.html,False,ION Media Networks
4180 Htp 24North America0,DVB-S28PSK300005/6,205.0,Bounce,,MPEG-2/SD,632.0,633 Eng,,,4180 H,tp 24,0,,,Bounce,https://www.lyngsat.com/tvchannels/us/Bounce.html,False,ION Media Networks
4180 Htp 24North America0,DVB-S28PSK300005/6,30.0,Scripps News,,MPEG-4/HD,3000.0,3001 Eng,,new,4180 H,tp 24,0,,,Scripps News,https://www.lyngsat.com/tvchannels/us/Scripps-News.html,False,ION Media Networks
4180 Htp 24North America0,DVB-S28PSK300005/6,30.0,Scripps News,,MPEG-4/HD,3000.0,3001 Eng,,new,4180 H,tp 24,0,,,Scripps News,https://www.lyngsat.com/tvchannels/us/Scripps-News.html,False,ION Media Networks
4180 Htp 24North America0,DVB-S28PSK300005/6,30.0,Scripps News,,MPEG-4/HD,3000.0,3001 Eng,,new,4180 H,tp 24,0,,,Scripps News,https://www.lyngsat.com/tvchannels/us/Scripps-News.html,False,ION Media Networks
4180 Htp 24North America0,DVB-S28PSK300005/6,30.0,Scripps News,,MPEG-4/HD,3000.0,3001 Eng,,new,4180 H,tp 24,0,,,Scripps News,https://www.lyngsat.com/tvchannels/us/Scripps-News.html,False,ION Media Networks
4180 Htp 24North America0,DVB-S28PSK300005/6,218.0,Scripps News,,MPEG-2/SD,693.0,694 Eng,,,4180 H,tp 24,0,,,Scripps News,https://www.lyngsat.com/tvchannels/us/Scripps-News.html,False,ION Media Networks
4180 Htp 24North America0,DVB-S28PSK300005/6,218.0,Scripps News,,MPEG-2/SD,693.0,694 Eng,,,4180 H,tp 24,0,,,Scripps News,https://www.lyngsat.com/tvchannels/us/Scripps-News.html,False,ION Media Networks
4180 Htp 24North America0,DVB-S28PSK300005/6,218.0,Scripps News,,MPEG-2/SD,693.0,694 Eng,,,4180 H,tp 24,0,,,Scripps News,https://www.lyngsat.com/tvchannels/us/Scripps-News.html,False,ION Media Networks
4180 Htp 24North America0,DVB-S28PSK300005/6,218.0,Scripps News,,MPEG-2/SD,693.0,694 Eng,,,4180 H,tp 24,0,,,Scripps News,https://www.lyngsat.com/tvchannels/us/Scripps-News.html,False,ION Media Networks
4180 Htp 24North America0,DVB-S28PSK300005/6,204.0,ION Mystery,,MPEG-2/SD,627.0,628 Eng,,new,4180 H,tp 24,0,,,ION Mystery,https://www.lyngsat.com/tvchannels/us/ION-Mystery.html,False,ION Media Networks
4180 Htp 24North America0,DVB-S28PSK300005/6,212.0,HSN,,MPEG-2/SD,667.0,668 Eng,,new,4180 H,tp 24,0,,,HSN,https://www.lyngsat.com/tvchannels/us/HSN.html,False,ION Media Networks
4180 Htp 24North America0,DVB-S28PSK300005/6,212.0,HSN,,MPEG-2/SD,667.0,668 Eng,,new,4180 H,tp 24,0,,,HSN,https://www.lyngsat.com/tvchannels/us/HSN.html,False,ION Media Networks
4180 Htp 24North America0,DVB-S28PSK300005/6,213.0,QVC US,,MPEG-2/SD,672.0,673 Eng,,new,4180 H,tp 24,0,,,QVC US,https://www.lyngsat.com/tvchannels/us/QVC-US.html,False,ION Media Networks
4180 Htp 24North America0,DVB-S28PSK300005/6,213.0,QVC US,,MPEG-2/SD,672.0,673 Eng,,new,4180 H,tp 24,0,,,QVC US,https://www.lyngsat.com/tvchannels/us/QVC-US.html,False,ION Media Networks
4180 Htp 24North America0,DVB-S28PSK300005/6,216.0,Jewelry TV,,MPEG-4/SD,679.0,680 Eng,,new,4180 H,tp 24,0,,,Jewelry TV,https://www.lyngsat.com/tvchannels/us/Jewelry-TV.html,False,ION Media Networks
4180 Htp 24North America0,DVB-S28PSK300005/6,216.0,Jewelry TV,,MPEG-4/SD,679.0,680 Eng,,new,4180 H,tp 24,0,,,Jewelry TV,https://www.lyngsat.com/tvchannels/us/Jewelry-TV.html,False,ION Media Networks
4180 Htp 24North America0,DVB-S28PSK300005/6,217.0,Defy TV,,MPEG-4/SD,686.0,687 Eng,,new,4180 H,tp 24,0,,,Defy TV,https://www.lyngsat.com/tvchannels/us/Defy-TV.html,False,ION Media Networks
