SID,Provider/Channel,Compression,VPID,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages,Channel_Country
,(feeds),,,12580 V,tp 16,,,,,,False,,3/4,3600,DVB-S2,,
,(feeds),,,12589 V,tp 18,,,,,,False,,3/4,4800,DVB-S2,,
,(feeds),,,12592 H,tp 17,,,,,,False,,3/4,7200,DVB-S2,,
,(feeds),,,12595 V,tp 18,,,,,,False,,3/4,4800,DVB-S2,,
,(feeds),,,12599 H,tp 17,,,,,,False,,3/4,7200,DVB-S2,,
,(feeds),,,12601 V,tp 18,,,,,,False,,3/4,4800,DVB-S2,,
,(feeds),,,12608 H,tp 17,,,,,,False,,3/4,7200,DVB-S2,,
,(feeds),,,12608 V,tp 18,,,,,,False,,3/4,6900,DVB-S2,,
,(feeds),,,12613 V,tp 18,,,,,,False,,5/6,5000,DVB-S2,,
,(feeds),,,12615 H,tp 17,,,,,,False,,3/4,3650,DVB-S2,,
,(feeds),,,12619 V,tp 18,,,,,,False,,3/4,4800,DVB-S2,,
,(feeds),,,12631 H,tp 19,,,,,,False,,3/4,7200,DVB-S2,,
,(feeds),,,12648 H,tp 19,,,,,,False,,3/4,7200,DVB-S2,,
,(feeds),,,12650 V,tp 20,,,,,,False,,3/4,3750,DVB-S2,,
,(feeds),,,12656 V,tp 20,,,,,,False,,5/6,4600,DVB-S2,,
,(feeds),,,12657 H,tp 19,,,,,,False,,3/4,7200,DVB-S2,,
,(feeds),,,12668 H,tp 21,,,,,,False,,5/6,1666,DVB-S2,,
,(feeds),,,12670 V,tp 22,,,,,,False,,3/4,4800,DVB-S2,,
,(feeds),,,12678 V,tp 22,,,,,,False,,3/4,4800,DVB-S2,,
,(feeds),,,12681 H,tp 21,,,,,,False,,3/4,10000,DVB-S2,,
,(feeds),,,12684 V,tp 22,,,,,,False,,3/4,4800,DVB-S2,,
,(feeds),,,12692 V,tp 22,,,,,,False,,3/4,9600,DVB-S2,,
,(feeds),,,12693 H,tp 21,,,,,,False,,8/9,5000,DVB-S2,,
,(feeds),,,12700 H,tp 21,,,,,,False,,3/4,4937,DVB-S2,,
,(feeds),,,12710 V,tp 24,,,,,,False,,3/4,4800,DVB-S2,,
,(feeds),,,12711 H,tp 23,,,,,,False,,3/4,7500,DVB-S2,,
,(feeds),,,12718 V,tp 24,,,,,,False,,3/4,7200,DVB-S2,,
,(feeds),,,12724 H,tp 23,,,,,,False,,3/4,9874,DVB-S2,,
,(feeds),,,12728 V,tp 24,,,,,,False,,3/4,7200,DVB-S2,,
,(feeds),,,12737 V,tp 24,,,,,,False,,3/4,7200,DVB-S2,,
,(feeds),,,12737 H,tp 23,,,,,,False,,3/4,7200,DVB-S2,,
,Grupa ZPR Media,1-0,,11643 H,tp 9,0,,https://www.lyngsat.com/providers/pl/Grupa-ZPR-Media.html,,,True,Grupa ZPR Media,3/4,7583,DVB-S2,,
1050,Eska 2 Kielce,,,11643 H,tp 9,0,,,Eska 2 Kielce,https://www.lyngsat.com/radiochannels/pl/Eska-2-Kielce.html,False,Grupa ZPR Media,3/4,7583,DVB-S2,Pol,pl
1050,Eska 2 Kielce,,,11643 H,tp 9,0,,,Eska 2 Kielce,https://www.lyngsat.com/radiochannels/pl/Eska-2-Kielce.html,False,Grupa ZPR Media,3/4,7583,DVB-S2,Pol,pl
1070,Eska 2 Kraków,,,11643 H,tp 9,0,,,Eska 2 Kraków,https://www.lyngsat.com/radiochannels/pl/Eska-2-Krakow.html,False,Grupa ZPR Media,3/4,7583,DVB-S2,Pol,pl
1070,Eska 2 Kraków,,,11643 H,tp 9,0,,,Eska 2 Kraków,https://www.lyngsat.com/radiochannels/pl/Eska-2-Krakow.html,False,Grupa ZPR Media,3/4,7583,DVB-S2,Pol,pl
1100,Eska 2 Lódz,,,11643 H,tp 9,0,,,Eska 2 Lódz,https://www.lyngsat.com/radiochannels/pl/Eska-2-Lodz.html,False,Grupa ZPR Media,3/4,7583,DVB-S2,Pol,pl
1100,Eska 2 Lódz,,,11643 H,tp 9,0,,,Eska 2 Lódz,https://www.lyngsat.com/radiochannels/pl/Eska-2-Lodz.html,False,Grupa ZPR Media,3/4,7583,DVB-S2,Pol,pl
1120,Eska 2 Opole,,,11643 H,tp 9,0,,,Eska 2 Opole,https://www.lyngsat.com/radiochannels/pl/Eska-2-Opole.html,False,Grupa ZPR Media,3/4,7583,DVB-S2,Pol,pl
1120,Eska 2 Opole,,,11643 H,tp 9,0,,,Eska 2 Opole,https://www.lyngsat.com/radiochannels/pl/Eska-2-Opole.html,False,Grupa ZPR Media,3/4,7583,DVB-S2,Pol,pl
1150,Eska 2 Torun,,,11643 H,tp 9,0,,,Eska 2 Torun,https://www.lyngsat.com/radiochannels/pl/Eska-2-Torun.html,False,Grupa ZPR Media,3/4,7583,DVB-S2,Pol,pl
1150,Eska 2 Torun,,,11643 H,tp 9,0,,,Eska 2 Torun,https://www.lyngsat.com/radiochannels/pl/Eska-2-Torun.html,False,Grupa ZPR Media,3/4,7583,DVB-S2,Pol,pl
1170,Eska 2 Trójmiasto,,,11643 H,tp 9,0,,,Eska 2 Trójmiasto,https://www.lyngsat.com/radiochannels/pl/Eska-2-Trojmiasto.html,False,Grupa ZPR Media,3/4,7583,DVB-S2,Pol,pl
1170,Eska 2 Trójmiasto,,,11643 H,tp 9,0,,,Eska 2 Trójmiasto,https://www.lyngsat.com/radiochannels/pl/Eska-2-Trojmiasto.html,False,Grupa ZPR Media,3/4,7583,DVB-S2,Pol,pl
1180,Eska 2 Wroclaw,,,11643 H,tp 9,0,,,Eska 2 Wroclaw,https://www.lyngsat.com/radiochannels/pl/Eska-2-Wroclaw.html,False,Grupa ZPR Media,3/4,7583,DVB-S2,Pol,pl
1180,Eska 2 Wroclaw,,,11643 H,tp 9,0,,,Eska 2 Wroclaw,https://www.lyngsat.com/radiochannels/pl/Eska-2-Wroclaw.html,False,Grupa ZPR Media,3/4,7583,DVB-S2,Pol,pl
1240,Eska 2 Rzeszów,,,11643 H,tp 9,0,,,Eska 2 Rzeszów,https://www.lyngsat.com/radiochannels/pl/Eska-2-Rzeszow.html,False,Grupa ZPR Media,3/4,7583,DVB-S2,Pol,pl
1240,Eska 2 Rzeszów,,,11643 H,tp 9,0,,,Eska 2 Rzeszów,https://www.lyngsat.com/radiochannels/pl/Eska-2-Rzeszow.html,False,Grupa ZPR Media,3/4,7583,DVB-S2,Pol,pl
1260,Eska 2 Szczecin,,,11643 H,tp 9,0,,,Eska 2 Szczecin,https://www.lyngsat.com/radiochannels/pl/Eska-2-Szczecin.html,False,Grupa ZPR Media,3/4,7583,DVB-S2,Pol,pl
1260,Eska 2 Szczecin,,,11643 H,tp 9,0,,,Eska 2 Szczecin,https://www.lyngsat.com/radiochannels/pl/Eska-2-Szczecin.html,False,Grupa ZPR Media,3/4,7583,DVB-S2,Pol,pl
1290,Eska 2 Nowy Sacz,,,11643 H,tp 9,0,,,Eska 2 Nowy Sacz,https://www.lyngsat.com/radiochannels/pl/Eska-2-Nowy-Sacz.html,False,Grupa ZPR Media,3/4,7583,DVB-S2,Pol,pl
1290,Eska 2 Nowy Sacz,,,11643 H,tp 9,0,,,Eska 2 Nowy Sacz,https://www.lyngsat.com/radiochannels/pl/Eska-2-Nowy-Sacz.html,False,Grupa ZPR Media,3/4,7583,DVB-S2,Pol,pl
1370,Eska 2 Stalowa Wola,,,11643 H,tp 9,0,,,Eska 2 Stalowa Wola,https://www.lyngsat.com/radiochannels/pl/Eska-2-Stalowa-Wola.html,False,Grupa ZPR Media,3/4,7583,DVB-S2,Pol,pl
1370,Eska 2 Stalowa Wola,,,11643 H,tp 9,0,,,Eska 2 Stalowa Wola,https://www.lyngsat.com/radiochannels/pl/Eska-2-Stalowa-Wola.html,False,Grupa ZPR Media,3/4,7583,DVB-S2,Pol,pl
1380,Eska 2 Warszawa,,,11643 H,tp 9,0,,,Eska 2 Warszawa,https://www.lyngsat.com/radiochannels/pl/Eska-2-Warszawa.html,False,Grupa ZPR Media,3/4,7583,DVB-S2,Pol,pl
1380,Eska 2 Warszawa,,,11643 H,tp 9,0,,,Eska 2 Warszawa,https://www.lyngsat.com/radiochannels/pl/Eska-2-Warszawa.html,False,Grupa ZPR Media,3/4,7583,DVB-S2,Pol,pl
1390,Eska 2 Biala-Podlaska,,,11643 H,tp 9,0,,,Eska 2 Biala-Podlaska,https://www.lyngsat.com/radiochannels/pl/Eska-2-Biala-Podlaska.html,False,Grupa ZPR Media,3/4,7583,DVB-S2,Pol,pl
1390,Eska 2 Biala-Podlaska,,,11643 H,tp 9,0,,,Eska 2 Biala-Podlaska,https://www.lyngsat.com/radiochannels/pl/Eska-2-Biala-Podlaska.html,False,Grupa ZPR Media,3/4,7583,DVB-S2,Pol,pl
1480,Eska 2 Jelenia Góra,,,11643 H,tp 9,0,,,Eska 2 Jelenia Góra,https://www.lyngsat.com/radiochannels/pl/Eska-2-Jelenia-Gora.html,False,Grupa ZPR Media,3/4,7583,DVB-S2,Pol,pl
1480,Eska 2 Jelenia Góra,,,11643 H,tp 9,0,,,Eska 2 Jelenia Góra,https://www.lyngsat.com/radiochannels/pl/Eska-2-Jelenia-Gora.html,False,Grupa ZPR Media,3/4,7583,DVB-S2,Pol,pl
1510,Eska 2 Trzebnica,,,11643 H,tp 9,0,,,Eska 2 Trzebnica,https://www.lyngsat.com/radiochannels/pl/Eska-2-Trzebnica.html,False,Grupa ZPR Media,3/4,7583,DVB-S2,Pol,pl
1510,Eska 2 Trzebnica,,,11643 H,tp 9,0,,,Eska 2 Trzebnica,https://www.lyngsat.com/radiochannels/pl/Eska-2-Trzebnica.html,False,Grupa ZPR Media,3/4,7583,DVB-S2,Pol,pl
1530,Eska 2 Paprotnia,,,11643 H,tp 9,0,,,Eska 2 Paprotnia,https://www.lyngsat.com/radiochannels/pl/Eska-2-Paprotnia.html,False,Grupa ZPR Media,3/4,7583,DVB-S2,Pol,pl
2000,Radio Eska,,,11643 H,tp 9,0,,,Radio Eska,https://www.lyngsat.com/radiochannels/pl/Radio-Eska.html,False,Grupa ZPR Media,3/4,7583,DVB-S2,Pol,pl
2010,Radio Eska Belchatów,,,11643 H,tp 9,0,,,Radio Eska Belchatów,https://www.lyngsat.com/radiochannels/pl/Radio-Eska-Belchatow.html,False,Grupa ZPR Media,3/4,7583,DVB-S2,Pol,pl
2010,Radio Eska Belchatów,,,11643 H,tp 9,0,,,Radio Eska Belchatów,https://www.lyngsat.com/radiochannels/pl/Radio-Eska-Belchatow.html,False,Grupa ZPR Media,3/4,7583,DVB-S2,Pol,pl
2020,Radio Eska Bialystok,,,11643 H,tp 9,0,,,Radio Eska Bialystok,https://www.lyngsat.com/radiochannels/pl/Radio-Eska-Bialystok.html,False,Grupa ZPR Media,3/4,7583,DVB-S2,Pol,pl
2020,Radio Eska Bialystok,,,11643 H,tp 9,0,,,Radio Eska Bialystok,https://www.lyngsat.com/radiochannels/pl/Radio-Eska-Bialystok.html,False,Grupa ZPR Media,3/4,7583,DVB-S2,Pol,pl
2030,Radio Eska Bydgoszcz,,,11643 H,tp 9,0,,,Radio Eska Bydgoszcz,https://www.lyngsat.com/radiochannels/pl/Radio-Eska-Bydgoszcz.html,False,Grupa ZPR Media,3/4,7583,DVB-S2,Pol,pl
2030,Radio Eska Bydgoszcz,,,11643 H,tp 9,0,,,Radio Eska Bydgoszcz,https://www.lyngsat.com/radiochannels/pl/Radio-Eska-Bydgoszcz.html,False,Grupa ZPR Media,3/4,7583,DVB-S2,Pol,pl
2040,Radio Eska Gorzów,,,11643 H,tp 9,0,,,Radio Eska Gorzów,https://www.lyngsat.com/radiochannels/pl/Radio-Eska-Gorzow.html,False,Grupa ZPR Media,3/4,7583,DVB-S2,Pol,pl
2040,Radio Eska Gorzów,,,11643 H,tp 9,0,,,Radio Eska Gorzów,https://www.lyngsat.com/radiochannels/pl/Radio-Eska-Gorzow.html,False,Grupa ZPR Media,3/4,7583,DVB-S2,Pol,pl
2050,Radio Eska Kielce,,,11643 H,tp 9,0,,,Radio Eska Kielce,https://www.lyngsat.com/radiochannels/pl/Radio-Eska-Kielce.html,False,Grupa ZPR Media,3/4,7583,DVB-S2,Pol,pl
2050,Radio Eska Kielce,,,11643 H,tp 9,0,,,Radio Eska Kielce,https://www.lyngsat.com/radiochannels/pl/Radio-Eska-Kielce.html,False,Grupa ZPR Media,3/4,7583,DVB-S2,Pol,pl
2060,Radio Eska Siedlce,,,11643 H,tp 9,0,,,Radio Eska Siedlce,https://www.lyngsat.com/radiochannels/pl/Radio-Eska-Siedlce.html,False,Grupa ZPR Media,3/4,7583,DVB-S2,Pol,pl
2060,Radio Eska Siedlce,,,11643 H,tp 9,0,,,Radio Eska Siedlce,https://www.lyngsat.com/radiochannels/pl/Radio-Eska-Siedlce.html,False,Grupa ZPR Media,3/4,7583,DVB-S2,Pol,pl
2070,Radio Eska Kraków,,,11643 H,tp 9,0,,,Radio Eska Kraków,https://www.lyngsat.com/radiochannels/pl/Radio-Eska-Krakow.html,False,Grupa ZPR Media,3/4,7583,DVB-S2,Pol,pl
2070,Radio Eska Kraków,,,11643 H,tp 9,0,,,Radio Eska Kraków,https://www.lyngsat.com/radiochannels/pl/Radio-Eska-Krakow.html,False,Grupa ZPR Media,3/4,7583,DVB-S2,Pol,pl
2080,Radio Eska Leszno,,,11643 H,tp 9,0,,,Radio Eska Leszno,https://www.lyngsat.com/radiochannels/pl/Radio-Eska-Leszno.html,False,Grupa ZPR Media,3/4,7583,DVB-S2,Pol,pl
2080,Radio Eska Leszno,,,11643 H,tp 9,0,,,Radio Eska Leszno,https://www.lyngsat.com/radiochannels/pl/Radio-Eska-Leszno.html,False,Grupa ZPR Media,3/4,7583,DVB-S2,Pol,pl
2090,Radio Eska Pila,,,11643 H,tp 9,0,,,Radio Eska Pila,https://www.lyngsat.com/radiochannels/pl/Radio-Eska-Pila.html,False,Grupa ZPR Media,3/4,7583,DVB-S2,Pol,pl
2090,Radio Eska Pila,,,11643 H,tp 9,0,,,Radio Eska Pila,https://www.lyngsat.com/radiochannels/pl/Radio-Eska-Pila.html,False,Grupa ZPR Media,3/4,7583,DVB-S2,Pol,pl
2100,Radio Eska Lódz,,,11643 H,tp 9,0,,,Radio Eska Lódz,https://www.lyngsat.com/radiochannels/pl/Radio-Eska-Lodz.html,False,Grupa ZPR Media,3/4,7583,DVB-S2,Pol,pl
2100,Radio Eska Lódz,,,11643 H,tp 9,0,,,Radio Eska Lódz,https://www.lyngsat.com/radiochannels/pl/Radio-Eska-Lodz.html,False,Grupa ZPR Media,3/4,7583,DVB-S2,Pol,pl
2110,Radio Eska Olsztyn,,,11643 H,tp 9,0,,,Radio Eska Olsztyn,https://www.lyngsat.com/radiochannels/pl/Radio-Eska-Olsztyn.html,False,Grupa ZPR Media,3/4,7583,DVB-S2,Pol,pl
2110,Radio Eska Olsztyn,,,11643 H,tp 9,0,,,Radio Eska Olsztyn,https://www.lyngsat.com/radiochannels/pl/Radio-Eska-Olsztyn.html,False,Grupa ZPR Media,3/4,7583,DVB-S2,Pol,pl
2120,Radio Eska Opole,,,11643 H,tp 9,0,,,Radio Eska Opole,https://www.lyngsat.com/radiochannels/pl/Radio-Eska-Opole.html,False,Grupa ZPR Media,3/4,7583,DVB-S2,Pol,pl
2120,Radio Eska Opole,,,11643 H,tp 9,0,,,Radio Eska Opole,https://www.lyngsat.com/radiochannels/pl/Radio-Eska-Opole.html,False,Grupa ZPR Media,3/4,7583,DVB-S2,Pol,pl
2130,Radio Eska Lublin,,,11643 H,tp 9,0,,,Radio Eska Lublin,https://www.lyngsat.com/radiochannels/pl/Radio-Eska-Lublin.html,False,Grupa ZPR Media,3/4,7583,DVB-S2,Pol,pl
2130,Radio Eska Lublin,,,11643 H,tp 9,0,,,Radio Eska Lublin,https://www.lyngsat.com/radiochannels/pl/Radio-Eska-Lublin.html,False,Grupa ZPR Media,3/4,7583,DVB-S2,Pol,pl
2140,Radio Eska Poznan,,,11643 H,tp 9,0,,,Radio Eska Poznan,https://www.lyngsat.com/radiochannels/pl/Radio-Eska-Poznan.html,False,Grupa ZPR Media,3/4,7583,DVB-S2,Pol,pl
2140,Radio Eska Poznan,,,11643 H,tp 9,0,,,Radio Eska Poznan,https://www.lyngsat.com/radiochannels/pl/Radio-Eska-Poznan.html,False,Grupa ZPR Media,3/4,7583,DVB-S2,Pol,pl
2150,Radio Eska Torun,,,11643 H,tp 9,0,,,Radio Eska Torun,https://www.lyngsat.com/radiochannels/pl/Radio-Eska-Torun.html,False,Grupa ZPR Media,3/4,7583,DVB-S2,Pol,pl
2150,Radio Eska Torun,,,11643 H,tp 9,0,,,Radio Eska Torun,https://www.lyngsat.com/radiochannels/pl/Radio-Eska-Torun.html,False,Grupa ZPR Media,3/4,7583,DVB-S2,Pol,pl
2160,Radio Eska Tarnów,,,11643 H,tp 9,0,,,Radio Eska Tarnów,https://www.lyngsat.com/radiochannels/pl/Radio-Eska-Tarnow.html,False,Grupa ZPR Media,3/4,7583,DVB-S2,Pol,pl
2160,Radio Eska Tarnów,,,11643 H,tp 9,0,,,Radio Eska Tarnów,https://www.lyngsat.com/radiochannels/pl/Radio-Eska-Tarnow.html,False,Grupa ZPR Media,3/4,7583,DVB-S2,Pol,pl
2170,Radio Eska Trójmiasto,,,11643 H,tp 9,0,,,Radio Eska Trójmiasto,https://www.lyngsat.com/radiochannels/pl/Radio-Eska-Trojmiasto.html,False,Grupa ZPR Media,3/4,7583,DVB-S2,Pol,pl
2170,Radio Eska Trójmiasto,,,11643 H,tp 9,0,,,Radio Eska Trójmiasto,https://www.lyngsat.com/radiochannels/pl/Radio-Eska-Trojmiasto.html,False,Grupa ZPR Media,3/4,7583,DVB-S2,Pol,pl
2180,Radio Eska Wroclaw,,,11643 H,tp 9,0,,,Radio Eska Wroclaw,https://www.lyngsat.com/radiochannels/pl/Radio-Eska-Wroclaw.html,False,Grupa ZPR Media,3/4,7583,DVB-S2,Pol,pl
2180,Radio Eska Wroclaw,,,11643 H,tp 9,0,,,Radio Eska Wroclaw,https://www.lyngsat.com/radiochannels/pl/Radio-Eska-Wroclaw.html,False,Grupa ZPR Media,3/4,7583,DVB-S2,Pol,pl
2190,Radio Eska Zielona Góra,,,11643 H,tp 9,0,,,Radio Eska Zielona Góra,https://www.lyngsat.com/radiochannels/pl/Radio-Eska-Zielona-Gora.html,False,Grupa ZPR Media,3/4,7583,DVB-S2,Pol,pl
2190,Radio Eska Zielona Góra,,,11643 H,tp 9,0,,,Radio Eska Zielona Góra,https://www.lyngsat.com/radiochannels/pl/Radio-Eska-Zielona-Gora.html,False,Grupa ZPR Media,3/4,7583,DVB-S2,Pol,pl
2200,Radio Eska Ostrów Wielkopolski,,,11643 H,tp 9,0,,,Radio Eska Ostrów Wielkopolski,https://www.lyngsat.com/radiochannels/pl/Radio-Eska-Ostrow-Wielkopolski.html,False,Grupa ZPR Media,3/4,7583,DVB-S2,Pol,pl
2200,Radio Eska Ostrów Wielkopolski,,,11643 H,tp 9,0,,,Radio Eska Ostrów Wielkopolski,https://www.lyngsat.com/radiochannels/pl/Radio-Eska-Ostrow-Wielkopolski.html,False,Grupa ZPR Media,3/4,7583,DVB-S2,Pol,pl
2210,Radio Eska Radom,,,11643 H,tp 9,0,,,Radio Eska Radom,https://www.lyngsat.com/radiochannels/pl/Radio-Eska-Radom.html,False,Grupa ZPR Media,3/4,7583,DVB-S2,Pol,pl
2210,Radio Eska Radom,,,11643 H,tp 9,0,,,Radio Eska Radom,https://www.lyngsat.com/radiochannels/pl/Radio-Eska-Radom.html,False,Grupa ZPR Media,3/4,7583,DVB-S2,Pol,pl
2220,Radio Eska Slask,,,11643 H,tp 9,0,,,Radio Eska Slask,https://www.lyngsat.com/radiochannels/pl/Radio-Eska-Slask.html,False,Grupa ZPR Media,3/4,7583,DVB-S2,Pol,pl
2220,Radio Eska Slask,,,11643 H,tp 9,0,,,Radio Eska Slask,https://www.lyngsat.com/radiochannels/pl/Radio-Eska-Slask.html,False,Grupa ZPR Media,3/4,7583,DVB-S2,Pol,pl
2230,Radio Eska Zamosc,,,11643 H,tp 9,0,,,Radio Eska Zamosc,https://www.lyngsat.com/radiochannels/pl/Radio-Eska-Zamosc.html,False,Grupa ZPR Media,3/4,7583,DVB-S2,Pol,pl
2230,Radio Eska Zamosc,,,11643 H,tp 9,0,,,Radio Eska Zamosc,https://www.lyngsat.com/radiochannels/pl/Radio-Eska-Zamosc.html,False,Grupa ZPR Media,3/4,7583,DVB-S2,Pol,pl
2240,Radio Eska Rzeszów,,,11643 H,tp 9,0,,,Radio Eska Rzeszów,https://www.lyngsat.com/radiochannels/pl/Radio-Eska-Rzeszow.html,False,Grupa ZPR Media,3/4,7583,DVB-S2,Pol,pl
2240,Radio Eska Rzeszów,,,11643 H,tp 9,0,,,Radio Eska Rzeszów,https://www.lyngsat.com/radiochannels/pl/Radio-Eska-Rzeszow.html,False,Grupa ZPR Media,3/4,7583,DVB-S2,Pol,pl
2250,Radio Eska Plock,,,11643 H,tp 9,0,,,Radio Eska Plock,https://www.lyngsat.com/radiochannels/pl/Radio-Eska-Plock.html,False,Grupa ZPR Media,3/4,7583,DVB-S2,Pol,pl
2250,Radio Eska Plock,,,11643 H,tp 9,0,,,Radio Eska Plock,https://www.lyngsat.com/radiochannels/pl/Radio-Eska-Plock.html,False,Grupa ZPR Media,3/4,7583,DVB-S2,Pol,pl
2260,Radio Eska Szczecin,,,11643 H,tp 9,0,,,Radio Eska Szczecin,https://www.lyngsat.com/radiochannels/pl/Radio-Eska-Szczecin.html,False,Grupa ZPR Media,3/4,7583,DVB-S2,Pol,pl
2260,Radio Eska Szczecin,,,11643 H,tp 9,0,,,Radio Eska Szczecin,https://www.lyngsat.com/radiochannels/pl/Radio-Eska-Szczecin.html,False,Grupa ZPR Media,3/4,7583,DVB-S2,Pol,pl
2270,Radio Eska Koszalin,,,11643 H,tp 9,0,,,Radio Eska Koszalin,https://www.lyngsat.com/radiochannels/pl/Radio-Eska-Koszalin.html,False,Grupa ZPR Media,3/4,7583,DVB-S2,Pol,pl
2270,Radio Eska Koszalin,,,11643 H,tp 9,0,,,Radio Eska Koszalin,https://www.lyngsat.com/radiochannels/pl/Radio-Eska-Koszalin.html,False,Grupa ZPR Media,3/4,7583,DVB-S2,Pol,pl
2300,Radio Eska Beskidy,,,11643 H,tp 9,0,,,Radio Eska Beskidy,https://www.lyngsat.com/radiochannels/pl/Radio-Eska-Beskidy.html,False,Grupa ZPR Media,3/4,7583,DVB-S2,Pol,pl
2300,Radio Eska Beskidy,,,11643 H,tp 9,0,,,Radio Eska Beskidy,https://www.lyngsat.com/radiochannels/pl/Radio-Eska-Beskidy.html,False,Grupa ZPR Media,3/4,7583,DVB-S2,Pol,pl
2310,Radio Eska Szczecinek,,,11643 H,tp 9,0,,,Radio Eska Szczecinek,https://www.lyngsat.com/radiochannels/pl/Radio-Eska-Szczecinek.html,False,Grupa ZPR Media,3/4,7583,DVB-S2,Pol,pl
2310,Radio Eska Szczecinek,,,11643 H,tp 9,0,,,Radio Eska Szczecinek,https://www.lyngsat.com/radiochannels/pl/Radio-Eska-Szczecinek.html,False,Grupa ZPR Media,3/4,7583,DVB-S2,Pol,pl
2320,Radio Eska Przemysl,,,11643 H,tp 9,0,,,Radio Eska Przemysl,https://www.lyngsat.com/radiochannels/pl/Radio-Eska-Przemysl.html,False,Grupa ZPR Media,3/4,7583,DVB-S2,Pol,pl
2320,Radio Eska Przemysl,,,11643 H,tp 9,0,,,Radio Eska Przemysl,https://www.lyngsat.com/radiochannels/pl/Radio-Eska-Przemysl.html,False,Grupa ZPR Media,3/4,7583,DVB-S2,Pol,pl
